pid	filename	suggested_action	reason
112	Richardson_112_Red-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Kelly-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Heather_Grey_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Maroon-_White_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Loden-_Black_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Navy-_Carmel_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White-_Black_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White-_Heather_Grey_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Maroon-_White_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Red-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Khaki-_Coffee_Back_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Khaki-_Coffee_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Royal-_White-_Heather_Grey_Front_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
112	Richardson_112_Heather_Grey-_White_DirectSide_High.jpg	KEEP-WHITELIST-Richardson	Branded prefix "Richardson_" with embedded pid 112 matches parent — propose adding to KNOWN_SUPPLIER_PREFIXES['112']
